,returns
2019-11-07,-0.0043110345
2019-11-08,0.008270362
2019-11-11,-0.0014809477
2019-11-12,0.0057636853
2019-11-13,0.001316037
2019-11-14,0.0021642786
2019-11-15,0.004553267
2019-11-18,-0.0010817656
2019-11-19,0.00879987
2019-11-20,-0.02223508
2019-11-21,-0.00030059472
2019-11-22,0.0011164426
2019-11-25,0.020746864
2019-11-26,0.018017568
2019-11-27,0.0018839182
2019-11-29,-0.013261529
2019-12-02,-0.007885218
2019-12-03,-0.02198359
2019-12-04,0.0066132336
2019-12-05,0.0034451347
2019-12-06,0.013047546
2019-12-09,-0.0035953415
2019-12-10,0.0004624693
2019-12-11,0.00875335
2019-12-12,0.007392647
2019-12-13,0.002183815
2019-12-16,-0.0049740532
2019-12-17,-0.008723274
2019-12-18,-0.0038846936
2019-12-19,0.010082612
2019-12-20,0.0132040465
2019-12-23,0.0027138602
2019-12-24,0.0021356202
2019-12-26,0.004668323
2019-12-27,0.0026612221
2019-12-30,-0.0056555346
2019-12-31,0.0041020345
2020-01-02,0.014757306
2020-01-03,-0.010601155
2020-01-06,-0.0028545407
2020-01-07,-0.006909466
2020-01-08,-0.0012407977
2020-01-09,0.0056193783
2020-01-10,-0.0047709444
2020-01-13,0.017837299
2020-01-14,-0.0051695583
2020-01-15,-0.0072190277
2020-01-16,0.012954954
2020-01-17,-0.001632534
2020-01-21,0.0072548105
2020-01-22,0.01814052
2020-01-23,0.006379044
2020-01-24,0.053719223
2020-01-27,-0.031175239
2020-01-28,0.015154314
2020-01-29,-0.01015827
2020-01-30,0.002750491
2020-01-31,-0.032865066
2020-02-03,0.006374902
2020-02-04,0.010462356
2020-02-05,0.022950446
2020-02-06,0.003841012
2020-02-07,-0.016003113
2020-02-10,0.00034141785
2020-02-11,0.008811082
2020-02-12,0.004798921
2020-02-13,0.0020180969
2020-02-14,-0.005602341
2020-02-18,-0.009556652
2020-02-19,0.014295598
2020-02-20,-0.0133358855
2020-02-21,-0.013440962
2020-02-24,-0.03541347
2020-02-25,-0.033645753
2020-02-26,-0.003633458
2020-02-27,-0.042587962
2020-02-28,-0.020703705
2020-03-02,0.039672934
2020-03-03,-0.027329925
2020-03-04,0.03341104
2020-03-05,-0.0487341
2020-03-06,-0.019558284
2020-03-09,-0.10788733
2020-03-10,0.062543884
2020-03-11,-0.05628996
2020-03-12,-0.096849754
2020-03-13,0.10725382
2020-03-16,-0.1493022
2020-03-17,0.064491175
2020-03-18,-0.11709707
2020-03-19,-0.010926884
2020-03-20,-0.00021067634
2020-03-23,0.01660813
2020-03-24,0.108584344
2020-03-25,0.027103247
2020-03-26,0.0804643
2020-03-27,-0.07474645
2020-03-30,0.021082224
2020-03-31,-0.013964433
2020-04-01,-0.06894244
2020-04-02,0.018793229
2020-04-03,-0.021686206
2020-04-06,0.10531011
2020-04-07,0.004495688
2020-04-08,0.04042718
2020-04-09,0.013419983
2020-04-13,-0.03804118
2020-04-14,0.0072121024
2020-04-15,-0.038260043
2020-04-16,0.002185518
2020-04-17,0.034293965
2020-04-20,-0.03585028
2020-04-21,-0.046553805
2020-04-22,0.020587746
2020-04-23,0.014899706
2020-04-24,-0.0054587256
2020-04-27,0.03257988
2020-04-28,0.011940984
2020-04-29,0.054915152
2020-04-30,-0.034212086
2020-05-01,-0.045030992
2020-05-04,-0.021978946
2020-05-05,0.0021775505
2020-05-06,0.008649247
2020-05-07,0.0064208186
2020-05-08,0.039164796
2020-05-11,-0.005957207
2020-05-12,-0.050939858
2020-05-13,-0.036373176
2020-05-14,0.015822336
2020-05-15,-0.012584423
2020-05-18,0.08175807
2020-05-19,-0.012489893
2020-05-20,0.035748333
