,returns
2021-03-30,-0.004639843
2021-03-31,-0.0061179884
2021-04-01,0.007835229
2021-04-05,0.012892934
2021-04-06,0.006576869
2021-04-07,-0.0034689142
2021-04-08,0.005079841
2021-04-09,-0.0035815123
2021-04-12,0.004399473
2021-04-13,-0.002229042
2021-04-14,-0.0014326646
2021-04-15,0.01132031
2021-04-16,0.0053355508
2021-04-19,-0.0024360626
2021-04-20,0.006199456
2021-04-21,-0.00012252107
2021-04-22,-0.011414933
2021-04-23,0.0018998086
2021-04-26,-0.0067959875
2021-04-27,0.0010490404
2021-04-28,-0.0067456234
2021-04-29,0.015233869
2021-04-30,-0.0024413357
2021-05-03,0.010316517
2021-05-04,0.00047953054
2021-05-05,0.0040641977
2021-05-06,-2.579455e-05
2021-05-07,0.0068104565
2021-05-10,0.0039050854
2021-05-11,-0.008578368
2021-05-12,-0.015304998
2021-05-13,0.01103436
2021-05-14,0.0032403586
2021-05-17,-0.000865494
2021-05-18,-0.0025394533
2021-05-19,-0.002622324
2021-05-20,0.0067807203
2021-05-21,-0.0024000658
2021-05-24,0.004164816
2021-05-25,-0.0021640202
2021-05-26,0.003505023
2021-05-27,-0.0068462314
2021-05-28,0.0020208978
2021-06-01,-0.0037604778
2021-06-02,0.00489646
2021-06-03,0.0015659947
2021-06-04,0.0032773041
2021-06-07,0.0006995937
2021-06-08,-0.0058772177
2021-06-09,-0.0060281446
2021-06-10,-0.0027613193
2021-06-11,0.004198358
2021-06-14,4.2855856e-05
2021-06-15,-0.0070299124
2021-06-16,-0.015535267
2021-06-17,-0.002908554
2021-06-18,-0.0122872535
2021-06-21,0.014129953
2021-06-22,0.007986594
2021-06-23,-0.0063990704
2021-06-24,0.001512567
2021-06-25,0.05835633
2021-06-28,0.00096750876
2021-06-29,0.0038327677
2021-06-30,0.0005000501
2021-07-01,0.00888823
2021-07-02,0.01178321
2021-07-06,7.895008e-05
2021-07-07,0.006617162
2021-07-08,-0.0063616103
2021-07-09,0.0069139386
2021-07-12,-0.0019763648
2021-07-13,-0.0063443827
2021-07-14,0.005575098
2021-07-15,0.0019318021
2021-07-16,0.0034625574
2021-07-19,-0.00084385596
2021-07-20,0.0016842373
2021-07-21,-0.00792395
2021-07-22,0.0020876569
2021-07-23,0.0061088107
2021-07-26,-0.004230972
2021-07-27,0.00108225
2021-07-28,-0.005631739
2021-07-29,0.0011266477
2021-07-30,-0.00035455433
2021-08-02,-0.0009618402
2021-08-03,0.007033525
2021-08-04,-0.002591565
2021-08-05,0.00018977071
2021-08-06,0.00063076854
2021-08-09,0.0021708936
2021-08-10,0.0032887135
2021-08-11,0.0075106435
2021-08-12,0.0013621866
2021-08-13,0.009354964
2021-08-16,0.0065555475
2021-08-17,0.0019585618
2021-08-18,-0.017581463
2021-08-19,0.0039972877
2021-08-20,0.0032058957
2021-08-23,-0.0031442395
2021-08-24,-0.007173242
2021-08-25,-0.0020223625
2021-08-26,-0.0064049363
2021-08-27,0.004779813
2021-08-30,0.0022499713
2021-08-31,0.0017188914
2021-09-01,0.009777769
2021-09-02,0.0029102324
2021-09-03,0.000548064
2021-09-07,-0.011794202
2021-09-08,0.009697439
2021-09-09,-0.0076387078
2021-09-10,-0.0072866064
2021-09-13,-0.008811791
2021-09-14,-0.009123558
2021-09-15,0.005410813
2021-09-16,0.0032423865
2021-09-17,-0.0028278856
2021-09-20,-0.0068562874
2021-09-21,0.001996439
2021-09-22,0.0063047116
2021-09-23,0.001454477
2021-09-24,-0.009095688
2021-09-27,0.00058855815
2021-09-28,-0.0117964335
2021-09-29,0.0060486356
2021-09-30,-0.031691648
2021-10-01,0.008071214
2021-10-04,-0.0015743055
2021-10-05,0.00485863
2021-10-06,0.00052636437
2021-10-07,0.0070795305
2021-10-08,0.0024346332
2021-10-11,-0.0058217025
2021-10-12,0.0015040828
2021-10-13,0.011050316
2021-10-14,0.007406667
2021-10-15,-0.0035150796
2021-10-18,0.0032454068
2021-10-19,0.0035041352
2021-10-20,0.005145271
2021-10-21,-0.00022377667
2021-10-22,0.0098871775
2021-10-25,-0.00072483835
2021-10-26,-0.0072325515
2021-10-27,-0.008948132
2021-10-28,0.0069687534
2021-10-29,0.001594576
2021-11-01,-0.008297491
2021-11-02,0.01206352
2021-11-03,0.0125250565
2021-11-04,0.0004693598
2021-11-05,0.00018978072
2021-11-08,-0.0115484595
2021-11-09,0.0026419468
2021-11-10,-0.010519858
2021-11-11,-0.0035493758
2021-11-12,0.0023015558
2021-11-15,0.0043581985
2021-11-16,0.015601676
2021-11-17,-0.00036735856
2021-11-18,-0.0050399518
2021-11-19,0.004166701
2021-11-22,0.0040505375
2021-11-23,-0.010562951
2021-11-24,0.0032254513
2021-11-26,-0.013596834
2021-11-29,0.010178578
2021-11-30,-0.0151764555
2021-12-01,-0.0081385765
2021-12-02,0.008674281
2021-12-03,-0.0044676648
2021-12-06,0.0049815187
2021-12-07,0.005062478
2021-12-08,-0.005790334
2021-12-09,-0.0047533344
2021-12-10,0.07975387
2021-12-13,-0.0062666703
2021-12-14,-0.010762038
2021-12-15,0.016327938
2021-12-16,0.0013281985
2021-12-17,-0.03403901
2021-12-20,-0.033432495
2021-12-21,0.016893877
2021-12-22,-0.009948188
2021-12-23,-0.0011022696
2021-12-27,0.005201634
2021-12-28,-0.0050430875
2021-12-29,0.0036263028
2021-12-30,-0.0027961263
