,returns
2021-10-04,0.0044260044
2021-10-05,-0.0012071352
2021-10-06,0.002533799
2021-10-07,0.0051362766
2021-10-08,-0.0023049929
2021-10-11,-0.006387386
2021-10-12,0.0014686299
2021-10-13,-0.0062480336
2021-10-14,0.0043315394
2021-10-15,-0.0059186686
2021-10-18,-0.0059749535
2021-10-19,0.0014769116
2021-10-20,0.018012064
2021-10-21,0.00026707933
2021-10-22,0.011760229
2021-10-25,-0.0038912029
2021-10-26,-0.013995685
2021-10-27,-0.02063397
2021-10-28,0.018045822
2021-10-29,-0.0024739478
2021-11-01,0.044459287
2021-11-02,-0.0017949473
2021-11-03,0.022861645
2021-11-04,-0.0015858002
2021-11-05,0.028638378
2021-11-08,-0.010667417
2021-11-09,0.0032423679
2021-11-10,-0.002093177
2021-11-11,-0.0040088343
2021-11-12,-0.0017507938
2021-11-15,0.0008448113
2021-11-16,-0.0031731406
2021-11-17,-0.003581725
2021-11-18,-0.007227271
2021-11-19,-0.014589688
2021-11-22,0.0055126613
2021-11-23,-0.0010000861
2021-11-24,-0.007715395
2021-11-26,-0.020257603
2021-11-29,-0.000305349
2021-11-30,-0.02070859
2021-12-01,-0.024969218
2021-12-02,0.02791976
2021-12-03,-0.013116777
2021-12-06,0.025503106
2021-12-07,-0.0015805237
2021-12-08,0.005968768
2021-12-09,-0.015102527
2021-12-10,0.0033173044
2021-12-13,-0.01989843
2021-12-14,0.0113894185
2021-12-15,0.0034542573
2021-12-16,-0.021676531
2021-12-17,-0.012256971
2021-12-20,-0.023735514
2021-12-21,0.036251966
2021-12-22,0.009599209
2021-12-23,0.004182103
2021-12-27,0.012573863
2021-12-28,0.00038431864
2021-12-29,1.4362275e-05
2021-12-30,-0.0027959882
2021-12-31,-0.0032079828
